course_title,level,num_subscribers,platform,price,num_reviews,subject,course_rating,course_organization,category,engagement_score,rating,num_subscribers_scaled,price_scaled,num_reviews_scaled
Crash Course: Fundamentals Of HTML & CSS From Scratch.,Beginner Level,7368,Udemy,20.0,216.0,Web Development,,,Web Development,1.5681442485315846,1.0803305447370384,0.0029472,0.1,0.007870286026598651
"Laravel, the complete guide with real world projects",All Levels,676,Udemy,200.0,119.0,Web Development,,,Web Development,0.36070590483623327,1.01847770181378,0.0002704,1.0,0.004335944616505738
VueJS V1 Introduction to VueJS JavaScript Framework,Beginner Level,3632,Udemy,200.0,28.0,Web Development,,,Web Development,0.6014423232421214,1.0308097864716153,0.0014528,1.0,0.0010202222627072326
HTML CSS: Essential steps to learn HTML CSS,Beginner Level,10576,Udemy,145.0,154.0,Web Development,,,Web Development,1.9097630415130933,1.0978304805741346,0.0042304,0.725,0.0056112224448897794
Learn HTML 5 in 1 hour,Beginner Level,11643,Udemy,100.0,169.0,Web Development,,,Web Development,2.101263039175544,1.1076403556183285,0.004657199999999999,0.5,0.006157770085625796
Learn Html5 & CSS3 from scratch,All Levels,13960,Udemy,20.0,239.0,Web Development,,,Web Development,2.5989303444380263,1.1331341109070938,0.0055839999999999996,0.1,0.008708325742393878
Responsive Web Design: Made Easy,All Levels,5085,Udemy,195.0,106.0,Web Development,,,Web Development,0.9880865304358961,1.050616216787181,0.002034,0.975,0.003862269994534523
Parse Server: From Front End to Full Stack,Intermediate Level,1130,Udemy,200.0,162.0,Web Development,,,Web Development,0.5222407224777893,1.0267525654988623,0.000452,1.0,0.005902714519948988
Codeigniter: How to use Codeigniter that drives knowledge,All Levels,14606,Udemy,150.0,235.0,Web Development,,,Web Development,2.6862725661928244,1.1376083474186114,0.005842399999999999,0.75,0.008562579704864274
jQuery for Beginners - Create Website Animations Easily,All Levels,2971,Udemy,100.0,285.0,Web Development,,,Web Development,1.0649751919925157,1.0545549539746106,0.0011884,0.5,0.010384405173984331
How to Build Chat Bots: From Beginner to Intermediate,All Levels,2814,Udemy,140.0,107.0,Web Development,,,Web Development,0.6524808623627248,1.0334243123061995,0.0011256,0.7000000000000001,0.0038987065039169243
Web Development with BootStrap - 16 Instant Themes Included!,All Levels,1355,Udemy,40.0,45.0,Web Development,,,Web Development,0.29992325540819254,1.0153640192914695,0.000542,0.2,0.0016396429222080523
Install a Wordpress Theme the Correct Way & Charge Others,All Levels,2335,Udemy,20.0,13.0,Web Development,,,Web Development,0.37573178947825925,1.0192474253258743,0.0009339999999999999,0.1,0.00047367462197121514
Coding for Entrepreneurs Basic,Beginner Level,161029,Udemy,0.0,279.0,Web Development,,,Web Development,24.56163594042775,2.2582066965937293,0.0644116,0.0,0.010165786117689925
The CSS and CSS3 Crash Course,All Levels,2051,Udemy,150.0,99.0,Web Development,,,Web Development,0.521501602879271,1.026714702987151,0.0008204,0.75,0.003607214428857715
Build a Business or Personal Website Using Wordpress,Beginner Level,1069,Udemy,200.0,12.0,Web Development,,,Web Development,0.18523890889623906,1.009489141366978,0.0004276,1.0,0.000437238112588814
Learn By Example: PHP For Dynamic Websites,Beginner Level,1439,Udemy,50.0,10.0,Web Development,,,Web Development,0.235900868455231,1.0120843763478353,0.0005756,0.25,0.0003643650938240116
Learn ReactJS: Code Like A Facebook Developer,Intermediate Level,1948,Udemy,20.0,72.0,Web Development,,,Web Development,0.44715408716480104,1.0229061398126973,0.0007792,0.1,0.0026234286755328837
Learn to Build Web Apps using D3JS,All Levels,841,Udemy,40.0,99.0,Web Development,,,Web Development,0.3415244346935822,1.0174951021920557,0.0003364,0.2,0.003607214428857715
How to create awesome website and e-commerce in 1 hour,All Levels,937,Udemy,20.0,4.0,Web Development,,,Web Development,0.14811551149970228,1.0075874395699997,0.0003748,0.1,0.00014574603752960465
Joomla for Beginners - Learn how to build a website with CMS,Beginner Level,583,Udemy,95.0,7.0,Web Development,,,Web Development,0.10201960588462221,1.00522610756137,0.00023319999999999998,0.47500000000000003,0.00025505556567680815
Learning Drupal 8,All Levels,577,Udemy,50.0,97.0,Web Development,,,Web Development,0.2978843077817256,1.015259571136475,0.0002308,0.25,0.0035343414100929126
Learn How To Build a Web Application Without Coding,Beginner Level,9364,Udemy,0.0,311.0,Web Development,,,Web Development,2.0727203087870025,1.1061782113783831,0.0037456,0.0,0.011331754417926762
Rock Solid Wordpress Security - Secure Web Development,All Levels,5052,Udemy,0.0,92.0,Web Development,,,Web Development,0.9525713943314331,1.0487969005907578,0.0020208,0.0,0.003352158863180907
Mastering JavaScript,Expert Level,694,Udemy,95.0,39.0,Web Development,,,Web Development,0.18848800610429647,1.0096555812521295,0.00027759999999999997,0.47500000000000003,0.0014210238659136452
PHP Laravel 5:Creating a CRUD application,All Levels,511,Udemy,45.0,12.0,Web Development,,,Web Development,0.10224117348498751,1.0052374576945289,0.00020439999999999998,0.225,0.000437238112588814
XQUERY :basics for beginners,All Levels,937,Udemy,40.0,2.0,Web Development,,,Web Development,0.14374313037381412,1.0073634577788033,0.0003748,0.2,7.287301876480233e-05
PHP Development with the Laravel Framework,All Levels,1611,Udemy,50.0,24.0,Web Development,,,Web Development,0.29209106768185167,1.0149628037099763,0.0006443999999999999,0.25,0.000874476225177628
WordPress Development - Themes and Plugins Complete Guide,All Levels,103,Udemy,200.0,11.0,Web Development,,,Web Development,0.039368466707364894,1.0020167088448821,4.12e-05,1.0,0.00040080160320641277
Basic JavaScript: Build 4 Basic JavaScript Projects,Beginner Level,670,Udemy,40.0,33.0,Web Development,,,Web Development,0.17180106765518036,1.0088007677635962,0.000268,0.2,0.0012024048096192384
HTML and CSS for Beginning Web Developers,Beginner Level,1606,Udemy,100.0,28.0,Web Development,,,Web Development,0.30009212262707546,1.0153726697684224,0.0006424,0.5,0.0010202222627072326
Popular JavaScript Framework:Learn The Language Of Angular 2,Beginner Level,260,Udemy,200.0,22.0,Web Development,,,Web Development,0.08676897232549607,1.0044448709483882,0.000104,1.0,0.0008016032064128255
The Ultimate Guide to the Best WordPress Plugins Part 1,All Levels,122,Udemy,50.0,10.0,Web Development,,,Web Development,0.04000836390932007,1.002049488540281,4.88e-05,0.25,0.0003643650938240116
XSLT :basics for beginners,All Levels,877,Udemy,35.0,6.0,Web Development,,,Web Development,0.14356340494696124,1.0073542510738362,0.00035079999999999996,0.17500000000000002,0.000218619056294407
The Complete Wordpress Plugin Development Course - 8 Plugins,All Levels,1215,Udemy,200.0,58.0,Web Development,,,Web Development,0.3075199281429974,1.0157531702637395,0.000486,1.0,0.0021133175441792676
JSON Crash Course for Beginners,Beginner Level,3323,Udemy,45.0,90.0,Web Development,,,Web Development,0.6910250265997134,1.035398795018801,0.0013292,0.225,0.0032792858444161046
You can create Incredible Websites with HTML CSS learn how,All Levels,11892,Udemy,100.0,50.0,Web Development,,,Web Development,1.8781429860515109,1.0962106957346833,0.004756799999999999,0.5,0.0018218254691200581
JavaScript Tricks how to create code projects from scratch,All Levels,15106,Udemy,75.0,31.0,Web Development,,,Web Development,2.3146604220074773,1.1185719571112394,0.0060424,0.375,0.001129531790854436
The Sass Course! Learn Sass for Real-World Websites,All Levels,975,Udemy,95.0,141.0,Web Development,,,Web Development,0.4532757941528383,1.0232197334489523,0.00039,0.47500000000000003,0.005137547822918564
Web Design How to Create a Website HTML CSS Bootstrap,Beginner Level,5263,Udemy,75.0,29.0,Web Development,,,Web Development,0.8462258372024692,1.0433491896786187,0.0021051999999999998,0.375,0.0010566587720896338
Master Angular 4 by Example - Build 7 Awesome Apps!,All Levels,596,Udemy,195.0,32.0,Web Development,,,Web Development,0.15860800895526028,1.0081249335135871,0.0002384,0.975,0.0011659683002368372
Create A Custom Responsive WordPress Website For A Client,All Levels,7517,Udemy,95.0,89.0,Web Development,,,Web Development,1.3126605247729504,1.0672430072096737,0.0030068,0.47500000000000003,0.0032428493350337034
Mastering HTML5 Programming - The Easier Way,All Levels,21653,Udemy,75.0,138.0,Web Development,,,Web Development,3.522393159442249,1.1804398807960264,0.008661199999999999,0.375,0.00502823829477136
How to Launch Your Own Website Builder Service,Beginner Level,9028,Udemy,20.0,87.0,Web Development,,,Web Development,1.5330364916872077,1.0785320971551624,0.0036111999999999997,0.1,0.003169976316268901
Getting Started with HTML,Beginner Level,7375,Udemy,40.0,52.0,Web Development,,,Web Development,1.2106501864379307,1.0620173743924535,0.00295,0.2,0.0018946984878848605
Spring Framework 4 (Java Enterprise JEE) with AngularJS,All Levels,5177,Udemy,95.0,318.0,Web Development,,,Web Development,1.4652431442206035,1.0750592810946251,0.0020708,0.47500000000000003,0.01158680998360357
Build A Weather App With Ajax Using Open Weather Map API,All Levels,6548,Udemy,20.0,44.0,Web Development,,,Web Development,1.0701514734306057,1.0548201167668876,0.0026192,0.1,0.001603206412825651
Essentials of JavaScript Practice Coding Exercises Tips,Beginner Level,28125,Udemy,80.0,115.0,Web Development,,,Web Development,4.4347655140960045,1.227177525193843,0.01125,0.4,0.0041901985789761335
Learn and Earn with HTML & CSS,All Levels,9349,Udemy,20.0,206.0,Web Development,,,Web Development,1.840939177758218,1.0943048747687287,0.0037396,0.1,0.00750592093277464
Get started Creating Websites Everything you need provided,Beginner Level,14260,Udemy,100.0,44.0,Web Development,,,Web Development,2.217245623057079,1.113581737702239,0.005704,0.5,0.001603206412825651
JavaScript in Action JavaScript Projects,Beginner Level,7720,Udemy,150.0,58.0,Web Development,,,Web Development,1.275083133967713,1.0653180489183636,0.003088,0.75,0.0021133175441792676
Modern Web Development with Laravel 5.2 (PHP Framework),All Levels,2142,Udemy,120.0,536.0,Web Development,,,Web Development,1.4904023518650837,1.0763480992994083,0.0008568,0.6,0.019529969028967024
Programming for Entrepreneurs - JavaScript,Beginner Level,12873,Udemy,200.0,106.0,Web Development,,,Web Development,2.1464850311219656,1.1099569200865218,0.0051492,1.0,0.003862269994534523
Create a Website from Scratch using HTML CSS step by step,Beginner Level,12882,Udemy,75.0,95.0,Web Development,,,Web Development,2.1237756080813757,1.1087935957780453,0.0051528,0.375,0.0034614683913281106
Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,All Levels,12368,Udemy,195.0,89.0,Web Development,,,Web Development,2.0342053535901212,1.1042052249427377,0.0049472,0.975,0.0032428493350337034
Learn jQuery by Example Course,Beginner Level,8625,Udemy,170.0,94.0,Web Development,,,Web Development,1.4883970167196898,1.076245372994248,0.00345,0.85,0.0034250318819457094
Bootstrap 4 Theme Development Masterclass,All Levels,2641,Udemy,150.0,28.0,Web Development,,,Web Development,0.4540395350834292,1.0232588572253842,0.0010563999999999999,0.75,0.0010202222627072326
Wordpress Theme Development for Beginners,All Levels,1052,Udemy,20.0,14.0,Web Development,,,Web Development,0.18708268517984894,1.0095835915767557,0.0004208,0.1,0.0005101111313536163
Web Design Creating websites from scratch,Beginner Level,13920,Udemy,75.0,64.0,Web Development,,,Web Development,2.2103973374703947,1.1132309239858298,0.005568,0.375,0.0023319366004736744
HTML Learning the Basics Intro to HTML website coding,Beginner Level,7416,Udemy,20.0,65.0,Web Development,,,Web Development,1.2451690636699335,1.0637856557315932,0.0029663999999999997,0.1,0.0023683731098560756
Learn how to use Javascript Components with PHP and Symfony,All Levels,1822,Udemy,90.0,4.0,Web Development,,,Web Development,0.2797517047594829,1.0143307013085612,0.0007287999999999999,0.45,0.00014574603752960465
So you think you know JavaScript?,All Levels,1010,Udemy,50.0,154.0,Web Development,,,Web Development,0.4869022226169783,1.024942297759356,0.000404,0.25,0.0056112224448897794
Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,All Levels,1425,Udemy,110.0,36.0,Web Development,,,Web Development,0.29065944263342997,1.0148894665663388,0.00057,0.55,0.0013117143377664418
Learn jQuery: An In-depth Course For Beginners,All Levels,7014,Udemy,50.0,95.0,Web Development,,,Web Development,1.25096071311144,1.0640823416742275,0.0028055999999999997,0.25,0.0034614683913281106
JavaScript for Beginning Web Developers,Beginner Level,7785,Udemy,75.0,416.0,Web Development,,,Web Development,2.0674075504868714,1.1059060573538375,0.003114,0.375,0.015157587903078884
JQuery Create Overlay Popups from scratch using Jquery,All Levels,4407,Udemy,50.0,17.0,Web Development,,,Web Development,0.6926688595653638,1.0354830028317692,0.0017628,0.25,0.0006194206595008198
Vue JS 2: From Beginner to Professional,All Levels,602,Udemy,145.0,93.0,Web Development,,,Web Development,0.29285808206271147,1.0150020951738152,0.0002408,0.725,0.0033885953725633082
Ultimate AngularJS: Build a Real-World App from Scratch,All Levels,1712,Udemy,100.0,438.0,Web Development,,,Web Development,1.2121968483330559,1.0620966044713673,0.0006848,0.5,0.01595919110949171
Wordpress Site Migration,All Levels,1894,Udemy,20.0,40.0,Web Development,,,Web Development,0.36916395023982457,1.0189109778949297,0.0007576,0.1,0.0014574603752960465
introduction to HTML Course,Beginner Level,3258,Udemy,20.0,32.0,Web Development,,,Web Development,0.5545577789637758,1.0284080552627968,0.0013032,0.1,0.0011659683002368372
Create Single Page Website using Twitter Bootstrap 3,Intermediate Level,7449,Udemy,20.0,111.0,Web Development,,,Web Development,1.3506422977886068,1.06918868058716,0.0029796,0.1,0.004044452541446529
The All-In-One Web Development Course,All Levels,538,Udemy,85.0,13.0,Web Development,,,Web Development,0.10844338350331473,1.0055551752194392,0.0002152,0.425,0.00047367462197121514
Code a Responsive Website Using HTML5 and CSS for Beginners,Beginner Level,1271,Udemy,50.0,136.0,Web Development,,,Web Development,0.48637231388602203,1.0249151523886044,0.0005084,0.25,0.0049553652760065585
AngularJS for the Real World - Learn by creating a WebApp,All Levels,1407,Udemy,115.0,137.0,Web Development,,,Web Development,0.5087873431871923,1.0260633959355523,0.0005628,0.5750000000000001,0.004991801785388959
Wordpress Tutorial   ,All Levels,2311,Udemy,200.0,8.0,Web Development,,,Web Development,0.3612310415920872,1.018504602732939,0.0009243999999999999,1.0,0.0002914920750592093
Create a REAL Social Network like Facebook in PHP + MySQL,All Levels,1002,Udemy,45.0,178.0,Web Development,,,Web Development,0.5381808644371521,1.0275691232153992,0.0004008,0.225,0.006485698670067407
Advanced Node.js Development,Expert Level,2565,Udemy,55.0,32.0,Web Development,,,Web Development,0.45147994627560845,1.0231277384437876,0.001026,0.275,0.0011659683002368372
ASP.NET MVC 5 Project - Facebook Clone,All Levels,210,Udemy,30.0,19.0,Web Development,,,Web Development,0.07277332757113952,1.0037279230221268,8.4e-05,0.15,0.0006922936782656221
Bootstrap For Beginners: A  Basic Introduction,Beginner Level,1186,Udemy,55.0,14.0,Web Development,,,Web Development,0.20701404099545415,1.0106046052185265,0.0004744,0.275,0.0005101111313536163
jQuery for Beginners,All Levels,1421,Udemy,20.0,17.0,Web Development,,,Web Development,0.24852685609225073,1.012731161530815,0.0005683999999999999,0.1,0.0006194206595008198
JavaScript Basics For Web Developers,Beginner Level,958,Udemy,20.0,14.0,Web Development,,,Web Development,0.17310098781666317,1.0088673581265581,0.0003832,0.1,0.0005101111313536163
Learn PHP from Scratch,Beginner Level,1550,Udemy,50.0,25.0,Web Development,,,Web Development,0.28520402910485604,1.014610004813425,0.00062,0.25,0.0009109127345600291
Learn Express,Intermediate Level,1309,Udemy,25.0,60.0,Web Development,,,Web Development,0.3258740066320712,1.0166933855051334,0.0005235999999999999,0.125,0.0021861905629440696
"Build A Web App with VueJS, Spring Framework and MongoDB",All Levels,251,Udemy,145.0,32.0,Web Development,,,Web Development,0.10729220480314239,1.0054962043612665,0.0001004,0.725,0.0011659683002368372
Zend Framework 2: Learn the PHP framework ZF2 from scratch,All Levels,723,Udemy,40.0,130.0,Web Development,,,Web Development,0.3917448497102109,1.0200677183904594,0.0002892,0.2,0.004736746219712151
Improved SEO with Rich Snippets and MicroData,Intermediate Level,11026,Udemy,0.0,228.0,Web Development,,,Web Development,2.1384748007606738,1.1095465840036045,0.0044104,0.0,0.008307524139187466
X theme for WordPress: Responsive web design without code!,All Levels,1318,Udemy,20.0,81.0,Web Development,,,Web Development,0.3731226816056911,1.0191137698558004,0.0005272,0.1,0.002951357259974494
Become a HTML and CSS Developer - Build a Responsive Site,Beginner Level,3894,Udemy,0.0,91.0,Web Development,,,Web Development,0.7781425915709455,1.0398615231491095,0.0015576,0.0,0.003315722353798506
How to Make a Wordpress Website 2017,All Levels,12293,Udemy,0.0,235.0,Web Development,,,Web Development,2.342233566181669,1.1199844328408797,0.0049172,0.0,0.008562579704864274
Install Wordpress,Beginner Level,1447,Udemy,20.0,35.0,Web Development,,,Web Development,0.29174556421931663,1.0149451047761058,0.0005788,0.1,0.0012752778283840406
CSS Specialist: Comprehensive CSS Training,Beginner Level,487,Udemy,100.0,31.0,Web Development,,,Web Development,0.14020899910947318,1.0071824165959513,0.0001948,0.5,0.001129531790854436
Introduction to Laravel 4,All Levels,9110,Udemy,0.0,411.0,Web Development,,,Web Development,2.2535590339085463,1.1154419467217154,0.0036439999999999997,0.0,0.014975405356166878
Introduction to Elm,Intermediate Level,1519,Udemy,0.0,28.0,Web Development,,,Web Development,0.2871516154930632,1.0147097728517505,0.0006076,0.0,0.0010202222627072326
Learn to Freelance with People Per hour  (URDU),All Levels,948,Udemy,20.0,48.0,Web Development,,,Web Development,0.24594405234365668,1.0125988535290047,0.0003792,0.1,0.001748952450355256
Learn Wordpress 4 from Scratch : Create Awesome Websites,All Levels,2023,Udemy,75.0,8.0,Web Development,,,Web Development,0.3183935007346671,1.0163101853536105,0.0008091999999999999,0.375,0.0002914920750592093
Amazon Alexa Development: From Beginner to Intermediate,All Levels,1858,Udemy,140.0,110.0,Web Development,,,Web Development,0.5168425970387319,1.02647603841439,0.0007432,0.7000000000000001,0.004008016032064128
The Build a SAAS App with Flask Course,All Levels,2244,Udemy,40.0,365.0,Web Development,,,Web Development,1.1317353946553175,1.0579748456406226,0.0008975999999999999,0.2,0.013299325924576425
Learn JSON with JavaScript Objects and APIs in 1 hour,Intermediate Level,3619,Udemy,95.0,93.0,Web Development,,,Web Development,0.7416110708364497,1.0379901411232388,0.0014475999999999998,0.47500000000000003,0.0033885953725633082
1 Hour JavaScript,Beginner Level,22999,Udemy,200.0,602.0,Web Development,,,Web Development,4.736991587572213,1.2426595098000512,0.009199599999999999,1.0,0.0219347786482055
Building An E-Commerce Store Using Java Spring Framework,All Levels,2743,Udemy,95.0,589.0,Web Development,,,Web Development,1.695664069948722,1.0868629391445048,0.0010972,0.47500000000000003,0.021461104026234284
Typescript Masterclass & FREE E-Book,All Levels,1229,Udemy,150.0,139.0,Web Development,,,Web Development,0.48668374419981375,1.024931105874247,0.0004916,0.75,0.005064674804153762
PHP MVC Framework CodeIgniter Tutorial for Beginners Project,All Levels,3701,Udemy,100.0,508.0,Web Development,,,Web Development,1.6610769542856987,1.085091162189231,0.0014804,0.5,0.018509746766259792
JavaScript - Become Higly Paid Front End Developer,Beginner Level,710,Udemy,105.0,137.0,Web Development,,,Web Development,0.40511454465378316,1.0207526010973857,0.00028399999999999996,0.525,0.004991801785388959
Object Oriented Programming (OOP) in PHP - Build An OOP Site,All Levels,6588,Udemy,20.0,721.0,Web Development,,,Web Development,2.5561521429961607,1.1309427332784647,0.0026352,0.1,0.02627072326471124
Beginners Introduction to Web Development,Beginner Level,7331,Udemy,200.0,55.0,Web Development,,,Web Development,1.2106641338291015,1.0620180888685176,0.0029324,1.0,0.002004008016032064
Django + AngularJS for a Powerful Web Application,Intermediate Level,4463,Udemy,95.0,59.0,Web Development,,,Web Development,0.7928183850424021,1.0406133127150978,0.0017852,0.47500000000000003,0.002149754053561669
WordPress Academy: Learn WordPress step by step,Beginner Level,1873,Udemy,150.0,360.0,Web Development,,,Web Development,1.0656213596944066,1.0545880548857882,0.0007492,0.75,0.013117143377664418
Web Development Essential Skills - Complete HTML and CSS,All Levels,1388,Udemy,95.0,11.0,Web Development,,,Web Development,0.23050124449134024,1.0118077724991774,0.0005551999999999999,0.47500000000000003,0.00040080160320641277
Byte-Sized-Chunks: Closures in Javascript,All Levels,1292,Udemy,20.0,2.0,Web Development,,,Web Development,0.19654634913903687,1.0100683819790173,0.0005168,0.1,7.287301876480233e-05
Laravel Account Activation Project,All Levels,1147,Udemy,50.0,19.0,Web Development,,,Web Development,0.21214407681906552,1.0108673990097337,0.0004588,0.25,0.0006922936782656221
WordPress: Create an Amazing Website With Ease,All Levels,1109,Udemy,200.0,13.0,Web Development,,,Web Development,0.1933747579116026,1.0099059124541496,0.0004436,1.0,0.00047367462197121514
Mastering the Google Chrome Developer Tools,All Levels,2002,Udemy,20.0,41.0,Web Development,,,Web Development,0.38741421862430114,1.0198458753077762,0.0008008,0.1,0.0014938968846784477
Kali Linux Web App Testing,All Levels,876,Udemy,75.0,48.0,Web Development,,,Web Development,0.2352346671293017,1.0120502491841725,0.0003504,0.375,0.001748952450355256
Learn Ruby Programming The Easy Way - Lite,All Levels,1186,Udemy,20.0,12.0,Web Development,,,Web Development,0.20264165986956603,1.01038062342733,0.0004744,0.1,0.000437238112588814
"Web Scraping with Python, Ruby & import. io",All Levels,973,Udemy,75.0,50.0,Web Development,,,Web Development,0.254034970002307,1.0130133229399345,0.0003892,0.375,0.0018218254691200581
Sending email with PHP: from Basic to Advanced,All Levels,379,Udemy,40.0,58.0,Web Development,,,Web Development,0.18317206648743048,1.0093832642598555,0.0001516,0.2,0.0021133175441792676
WordPress 2016 for Beginners : Build awesome websites!,All Levels,2177,Udemy,20.0,13.0,Web Development,,,Web Development,0.35223063859120235,1.0180435435691593,0.0008707999999999999,0.1,0.00047367462197121514
Learn to make websites with Google's Material Design Lite,All Levels,1063,Udemy,20.0,72.0,Web Development,,,Web Development,0.3155178939050204,1.0161628780741359,0.0004252,0.1,0.0026234286755328837
Joomla 3 : Develop a Professional Website in 3 Simple Steps!,All Levels,1309,Udemy,35.0,74.0,Web Development,,,Web Development,0.3564806745132882,1.0182612580435086,0.0005235999999999999,0.17500000000000002,0.002696301694297686
Complete Python Web Course: Build 8 Python Web Apps,All Levels,7489,Udemy,110.0,941.0,Web Development,,,Web Development,3.171130123484604,1.1624459041252666,0.0029955999999999997,0.55,0.03428675532883949
Web Design for Beginners: Real World Coding in HTML & CSS,All Levels,9103,Udemy,100.0,1724.0,Web Development,,,Web Development,5.122986052824937,1.2624326561086696,0.0036412,0.5,0.0628165421752596
Ethereum Developer: Build A Decentralised Blockchain App,All Levels,3169,Udemy,195.0,527.0,Web Development,,,Web Development,1.6234841175644568,1.083165412657671,0.0012676,0.975,0.019202040444525413
The Complete Web Development Course -  Build 15 Projects,All Levels,7501,Udemy,200.0,1213.0,Web Development,,,Web Development,3.7675588541411176,1.1929988617854579,0.0030004,1.0,0.04419748588085261
Angular 2 + Rails 5 Bootcamp,Intermediate Level,1967,Udemy,150.0,372.0,Web Development,,,Web Development,1.1058373438129214,1.0566481790831646,0.0007867999999999999,0.75,0.013554381490253233
Javascript - From Beginner to Pro-Build real world JS apps,Beginner Level,28694,Udemy,195.0,688.0,Web Development,,,Web Development,5.772086598148624,1.295683806596762,0.0114776,0.975,0.025068318455092
Redux in Angular (2 and 4+),Intermediate Level,909,Udemy,70.0,16.0,Web Development,,,Web Development,0.17018503733833748,1.0087179841830771,0.0003636,0.35000000000000003,0.0005829841501184186
The complete JavaScript developer: MEAN stack zero-to-hero,All Levels,4820,Udemy,75.0,983.0,Web Development,,,Web Development,2.8659591668905664,1.1468130634576572,0.0019279999999999998,0.375,0.03581708872290034
Running a Web Development Business: The Complete Guide,All Levels,24575,Udemy,150.0,525.0,Web Development,,,Web Development,4.803071457250846,1.2460445503869793,0.00983,0.75,0.01912916742576061
Projects In JavaScript & JQuery,All Levels,9109,Udemy,60.0,620.0,Web Development,,,Web Development,2.7103241201025465,1.1388404243969565,0.0036436,0.3,0.02259063581708872
Learn To Build Beautiful HTML5 And CSS3 Websites In 1 Month,All Levels,18818,Udemy,50.0,407.0,Web Development,,,Web Development,3.6887963780589743,1.1889641356341865,0.0075271999999999995,0.25,0.014829659318637273
"Full stack Universal React with Redux, Node js and MongoDB",Intermediate Level,1121,Udemy,195.0,174.0,Web Development,,,Web Development,0.5471363360813237,1.028027880702937,0.0004484,0.975,0.006339952632537802
Creating an MP3 Player with HTML5,All Levels,14551,Udemy,20.0,169.0,Web Development,,,Web Development,2.533803208666439,1.1297978755457145,0.0058204,0.1,0.006157770085625796
Be a Bootstrap Developer from scratch,Beginner Level,5800,Udemy,100.0,185.0,Web Development,,,Web Development,1.2671457297454756,1.0649114434638158,0.00232,0.5,0.006740754235744215
Create Your First Wordpress Site in Under an Hour,Beginner Level,4867,Udemy,20.0,128.0,Web Development,,,Web Development,1.0037570842549794,1.051418964446267,0.0019467999999999998,0.1,0.004663873200947349
Learn Coding as RF or Telecom Engineer - Build Real Program,Beginner Level,1006,Udemy,25.0,4.0,Web Development,,,Web Development,0.15837867233012584,1.008113185400464,0.00040239999999999997,0.125,0.00014574603752960465
Creating FaceBook Design Using Bootstrap - Handson Project,All Levels,4616,Udemy,80.0,20.0,Web Development,,,Web Development,0.7303143966680877,1.037411452019535,0.0018464,0.4,0.0007287301876480232
Building HTML5 Canvas projects from scratch,Beginner Level,8968,Udemy,100.0,35.0,Web Development,,,Web Development,1.4104300947354866,1.0722514002966943,0.0035872,0.5,0.0012752778283840406
Learn How To Become a Web Developer From Scratch,Beginner Level,7062,Udemy,200.0,72.0,Web Development,,,Web Development,1.2078179203066297,1.0618722873053563,0.0028247999999999997,1.0,0.0026234286755328837
"Earn Big Profits With Web Development, Simple and Easy!",Beginner Level,3073,Udemy,90.0,27.0,Web Development,,,Web Development,0.5161096558066154,1.0264384923987786,0.0012292,0.45,0.0009837857533248314
BDD with Ruby on Rails using RSpec 3 and Capybara,All Levels,2706,Udemy,175.0,179.0,Web Development,,,Web Development,0.7938225050731653,1.040664750272024,0.0010823999999999999,0.875,0.006522135179449808
Learn By Example: jQuery,All Levels,1702,Udemy,50.0,49.0,Web Development,,,Web Development,0.36028130473470776,1.0184559510357616,0.0006808,0.25,0.001785388959737657
Professional Python Web Development Using Flask,Beginner Level,3420,Udemy,120.0,489.0,Web Development,,,Web Development,1.5777429829615144,1.0808222543270614,0.0013679999999999999,0.6,0.017817453087994168
JavaScript HTML CSS Project make a Quiz Tutorial,All Levels,7130,Udemy,95.0,39.0,Web Development,,,Web Development,1.1457880510985887,1.0586947140762895,0.002852,0.47500000000000003,0.0014210238659136452
Voiceover Audio Secrets - Your Way to Top Audio Quality,Beginner Level,918,Udemy,195.0,8.0,Web Development,,,Web Development,0.1540341859865793,1.0078906325613954,0.0003672,0.975,0.0002914920750592093
jQuery UI In Depth,All Levels,1520,Udemy,25.0,21.0,Web Development,,,Web Development,0.27199702301376516,1.013933456087352,0.0006079999999999999,0.125,0.0007651666970304244
Codeless Website Development with Adobe Muse,All Levels,461,Udemy,50.0,67.0,Web Development,,,Web Development,0.21504458138138705,1.011015981712965,0.00018439999999999998,0.25,0.002441246128620878
Learn To Build A Google Map App Using Angular 2,Beginner Level,116,Udemy,30.0,12.0,Web Development,,,Web Development,0.04348829626734529,1.0022277533027417,4.6399999999999996e-05,0.15,0.000437238112588814
Learn Reactivex From Ground Up,Intermediate Level,207,Udemy,40.0,32.0,Web Development,,,Web Development,0.10074758050548098,1.0051609461505358,8.28e-05,0.2,0.0011659683002368372
Learn HTML in 59 Minutes - Your intro to front-end dev,Beginner Level,333,Udemy,35.0,15.0,Web Development,,,Web Development,0.08232376506055311,1.004217158528822,0.00013319999999999999,0.17500000000000002,0.0005465476407360174
WordPress Theme Customization 101 (for beginners),Beginner Level,305,Udemy,40.0,40.0,Web Development,,,Web Development,0.13281376821746121,1.0068035847846766,0.000122,0.2,0.0014574603752960465
Supercharging Development With Atom Text Editor,All Levels,644,Udemy,20.0,42.0,Web Development,,,Web Development,0.18760950472760432,1.0096105786994576,0.0002576,0.1,0.0015303333940608489
